session_code,line,party
16514,Obstruction,PT
16514,No,MDB
16514,No,PSDB
16514,No,DEM
16514,No,PR
16514,No,PSD
16514,No,PSB
16514,No,PRB
16514,No,PDT
16514,Obstruction,PCdoB
16514,No,Solidaried
16514,No,PSL
16514,No,PPS
16514,No,PSC
16514,Obstruction,PSOL
16514,No,PV
16514,No,GOV.
16514,No,PP
16514,No,Podemos
16514,No,Avante
16514,No,Patriota
16514,No,PTB
16514,No,PROS
16519_4,Obstruction,PT
16519_4,Yes,MDB
16519_4,Yes,PSDB
16519_4,Yes,DEM
16519_4,Yes,PR
16519_4,Yes,PSD
16519_4,Yes,PSB
16519_4,Yes,PRB
16519_4,Obstruction,PDT
16519_4,Obstruction,PCdoB
16519_4,Yes,Solidaried
16519_4,Yes,PSL
16519_4,Yes,PPS
16519_4,Yes,PSC
16519_4,Obstruction,PSOL
16519_4,Yes,PV
16519_4,Yes,REDE
16519_4,Yes,GOV.
16519_4,Yes,PP
16519_4,Yes,Podemos
16519_4,Yes,Avante
16519_4,Yes,Patriota
16519_4,Yes,PTB
16519_4,Yes,PROS
16518,Obstruction,PT
16518,No,MDB
16518,No,PSDB
16518,No,DEM
16518,No,PR
16518,No,PSD
16518,Obstruction,PSB
16518,No,PRB
16518,No,PDT
16518,Obstruction,PCdoB
16518,No,PSL
16518,No,PPS
16518,Obstruction,PSOL
16518,No,REDE
16518,No,PP
16518,No,Podemos
16518,No,Avante
16518,No,Patriota
16518,No,PTB
16518,No,PROS
16519_5,Obstruction,PT
16519_5,No,MDB
16519_5,No,PSDB
16519_5,No,DEM
16519_5,No,PR
16519_5,No,PSD
16519_5,No,PSB
16519_5,No,PRB
16519_5,No,PDT
16519_5,Obstruction,PCdoB
16519_5,No,Solidaried
16519_5,No,PSL
16519_5,No,PPS
16519_5,No,PSC
16519_5,Obstruction,PSOL
16519_5,No,PV
16519_5,No,REDE
16519_5,No,GOV.
16519_5,No,PP
16519_5,No,Podemos
16519_5,No,Avante
16519_5,No,Patriota
16519_5,No,PTB
16519_5,No,PROS
16520,Obstruction,PT
16520,No,MDB
16520,No,PSDB
16520,No,DEM
16520,No,PR
16520,No,PSD
16520,Obstruction,PSB
16520,No,PRB
16520,Obstruction,PDT
16520,Obstruction,PCdoB
16520,No,PSL
16520,No,PPS
16520,No,PSC
16520,Obstruction,PSOL
16520,No,PV
16520,Obstruction,REDE
16520,No,PP
16520,No,Podemos
16520,No,Avante
16520,No,Patriota
16520,No,PTB
16520,No,PROS
16560_2,No,PT
16560_2,No,MDB
16560_2,No,PSDB
16560_2,No,DEM
16560_2,No,PR
16560_2,No,PSD
16560_2,No,PRB
16560_2,No,PDT
16560_2,No,Solidaried
16560_2,No,PCdoB
16560_2,No,PSC
16560_2,No,PPS
16560_2,Yes,PSOL
16560_2,No,Patriota
16560_2,Obstruction,REDE
16560_2,No,GOV.
16560_2,No,PP
16560_2,No,Podemos
16560_2,No,Avante
16560_2,No,PTB
16560_2,No,PROS
16560_3,Yes,PT
16560_3,No,MDB
16560_3,No,PSDB
16560_3,No,DEM
16560_3,Free,PR
16560_3,Free,PSD
16560_3,Obstruction,PSB
16560_3,Free,PRB
16560_3,Yes,PDT
16560_3,Yes,Solidaried
16560_3,Obstruction,PCdoB
16560_3,No,PSC
16560_3,No,PSL
16560_3,No,PPS
16560_3,Obstruction,PSOL
16560_3,Free,Patriota
16560_3,Yes,REDE
16560_3,No,GOV.
16560_3,No,PP
16560_3,No,Podemos
16560_3,No,Avante
16560_3,No,PTB
16560_3,No,PROS
4219,No,PT
4219,No,MDB
4219,Obstruction,PSDB
4219,Obstruction,DEM
4219,No,PP
4219,No,PDT
4219,No,PSC
4219,No,PMN
4219,No,PSOL
4219,No,GOV.
4219,No,PSB
4219,No,PTB
4219,No,PCdoB
4219,No,PR
4219,No,PRB
4219,No,Avante
4219,No,PRTB
4219,No,PRP
4219,No,PHS
4219,No,PTC
4219,No,PSL
4219,Obstruction,PV
4219,Obstruction,PPS
4219_2,No,PT
4219_2,No,MDB
4219_2,Obstruction,PSDB
4219_2,Obstruction,DEM
4219_2,No,PP
4219_2,No,PDT
4219_2,No,PSC
4219_2,No,PMN
4219_2,No,PSOL
4219_2,No,GOV.
4219_2,No,PSB
4219_2,No,PTB
4219_2,No,PCdoB
4219_2,No,PR
4219_2,No,PRB
4219_2,No,Avante
4219_2,No,PRTB
4219_2,No,PRP
4219_2,No,PHS
4219_2,No,PTC
4219_2,No,PSL
4219_2,Obstruction,PV
4219_2,Obstruction,PPS
4220,No,PT
4220,No,MDB
4220,Obstruction,PSDB
4220,Obstruction,DEM
4220,No,PP
4220,No,PDT
4220,No,PSC
4220,No,PMN
4220,Yes,PSOL
4220,No,GOV.
4220,No,PSB
4220,No,PTB
4220,No,PCdoB
4220,No,PR
4220,No,PRB
4220,No,Avante
4220,No,PRTB
4220,No,PRP
4220,No,PHS
4220,No,PTC
4220,No,PSL
4220,Obstruction,PV
4220,Obstruction,PPS
633,Obstruction,PSDB
633,Obstruction,MDB
633,Yes,PT
633,Obstruction,PPB
633,Obstruction,PTB
633,Obstruction,PFL
633,Obstruction,PST
633,Yes,PDT
633,Yes,PPS
633,Obstruction,PL
633,Obstruction,PSL
633,Yes,PSB
633,Yes,PCdoB
634,No,PSDB
634,No,MDB
634,Yes,PT
634,No,PPB
634,No,PTB
634,No,GOV.
634,No,PFL
634,No,PST
634,Yes,PDT
634,Yes,PPS
634,Yes,PL
634,Yes,PSL
634,Yes,PSB
634,Yes,PCdoB
5763,Yes,PT
5763,Yes,PSDB
5763,Yes,PSB
5763,Yes,DEM
5763,Yes,PMB
5763,Yes,PDT
5763,Yes,Solidaried
5763,Yes,PCdoB
5763,Yes,PPS
5763,Yes,PV
5763,Obstruction,PSOL
5763,Obstruction,REDE
5763,Yes,PSL
5763,Yes,GOV.
5763,Yes,PP
5763,Yes,PTB
5763,Yes,PSC
5763,Yes,PHS
5763,Yes,PR
5763,Yes,PSD
5763,Yes,PROS
5763,Yes,MDB
5763,Yes,Patriota
5763,Yes,PRB
5763,Yes,Podemos
5763,Yes,PMN
5763,Yes,PTC
5763,Yes,Avante
5731,Yes,PT
5731,Yes,PSDB
5731,Yes,PSB
5731,Yes,DEM
5731,Yes,PDT
5731,Yes,Solidaried
5731,Yes,PCdoB
5731,Yes,PPS
5731,Yes,PV
5731,Yes,PSOL
5731,Yes,REDE
5731,Yes,GOV.
5731,Yes,PP
5731,Yes,PTB
5731,Yes,PSC
5731,Yes,PHS
5731,Yes,PR
5731,Yes,PSD
5731,Yes,PROS
5731,Yes,MDB
5731,Yes,Patriota
5731,Yes,PRB
5731,Yes,Podemos
5731,Yes,PMN
5731,Yes,PRP
5731,Yes,DC
5731,Yes,PTC
5731,Yes,PSL
5731,Yes,Avante
5763_2,No,PT
5763_2,No,PSDB
5763_2,No,PSB
5763_2,No,DEM
5763_2,No,PMB
5763_2,No,PDT
5763_2,No,Solidaried
5763_2,No,PCdoB
5763_2,No,PPS
5763_2,No,PV
5763_2,Obstruction,PSOL
5763_2,Obstruction,REDE
5763_2,No,PSL
5763_2,No,GOV.
5763_2,No,PP
5763_2,No,PTB
5763_2,No,PSC
5763_2,No,PHS
5763_2,No,PR
5763_2,No,PSD
5763_2,No,PROS
5763_2,No,MDB
5763_2,No,Patriota
5763_2,No,PRB
5763_2,No,Podemos
5763_2,No,PMN
5763_2,No,PTC
5763_2,No,Avante
788,Obstruction,PT
788,Obstruction,PFL
788,Obstruction,MDB
788,Obstruction,PSDB
788,Obstruction,PTB
788,Obstruction,PPB
788,Obstruction,PL
788,Obstruction,PSB
788,Obstruction,PPS
788,Obstruction,PDT
788,Obstruction,PCdoB
788,Obstruction,PRONA
788,Obstruction,PV
789,No,PT
789,Yes,PFL
789,No,MDB
789,Yes,PSDB
789,No,PTB
789,No,PPB
789,Obstruction,PL
789,No,PSB
789,No,PPS
789,No,PDT
789,No,PCdoB
789,Yes,PRONA
789,No,PV
5708,Yes,PT
5708,No,PSDB
5708,Yes,PR
5708,No,PSD
5708,Yes,PSB
5708,No,DEM
5708,Yes,PDT
5708,No,Solidaried
5708,Yes,PROS
5708,Yes,PCdoB
5708,No,PPS
5708,Yes,PV
5708,Yes,PSOL
5708,Yes,REDE
5708,Yes,GOV.
5708,Yes,PP
5708,Yes,PTB
5708,Yes,PSC
5708,Yes,PHS
5708,Yes,MDB
5708,Yes,Patriota
5708,Yes,PRB
5708,Yes,Podemos
5708,Yes,PMN
5708,Yes,PRP
5708,Yes,DC
5708,Yes,PTC
5708,Yes,PSL
5708,Yes,Avante
5708_2,No,PT
5708_2,No,PSDB
5708_2,Free,PR
5708_2,No,PSD
5708_2,No,PSB
5708_2,No,DEM
5708_2,Yes,PDT
5708_2,No,Solidaried
5708_2,No,PROS
5708_2,No,PCdoB
5708_2,No,PPS
5708_2,No,PV
5708_2,No,PSOL
5708_2,No,REDE
5708_2,Free,GOV.
5708_2,Free,PP
5708_2,Free,PTB
5708_2,Free,PSC
5708_2,Free,PHS
5708_2,No,MDB
5708_2,No,Patriota
5708_2,Yes,PRB
5708_2,Yes,Podemos
5708_2,Yes,PMN
5708_2,Yes,PRP
5708_2,Yes,DC
5708_2,Yes,PTC
5708_2,Yes,PSL
5708_2,Yes,Avante
3488,No,PT
3488,Yes,PSDB
3488,Obstruction,DEM
3488,No,PR
3488,No,PP
3488,No,PTB
3488,Yes,PPS
3488,No,PV
3488,No,PSC
3488,Yes,PSOL
3488,No,GOV.
3488,No,MDB
3488,No,PTC
3488,No,PSB
3488,No,PDT
3488,No,PCdoB
3488,No,PMN
3488,No,PRB
3489,No,PT
3489,No,PSDB
3489,Obstruction,DEM
3489,No,PR
3489,No,PP
3489,No,PTB
3489,No,PPS
3489,No,PV
3489,No,PSC
3489,No,PSOL
3489,No,PHS
3489,No,MDB
3489,No,PTC
3489,No,PSB
3489,No,PDT
3489,No,PCdoB
3489,No,PMN
3489,No,PRB
3489_2,No,PT
3489_2,Yes,PSDB
3489_2,Obstruction,DEM
3489_2,No,PR
3489_2,No,PP
3489_2,No,PTB
3489_2,No,PV
3489_2,No,PSC
3489_2,No,PSOL
3489_2,No,GOV.
3489_2,No,MDB
3489_2,No,PTC
3489_2,No,PSB
3489_2,No,PDT
3489_2,No,PCdoB
3489_2,No,PMN
3489_2,No,PRB
3490,No,PT
3490,Yes,PSDB
3490,Yes,DEM
3490,Yes,PR
3490,Free,PP
3490,Yes,PTB
3490,Yes,PPS
3490,No,PV
3490,Free,PSC
3490,No,PSOL
3490,No,GOV.
3490,Free,MDB
3490,Free,PTC
3490,Yes,PSB
3490,Yes,PDT
3490,Yes,PCdoB
3490,Yes,PMN
3490,Yes,PRB
3490_2,Yes,PT
3490_2,Yes,PSDB
3490_2,Yes,DEM
3490_2,Yes,PR
3490_2,Yes,PP
3490_2,Yes,PTB
3490_2,Yes,PPS
3490_2,Yes,PV
3490_2,Yes,PSC
3490_2,Yes,PSOL
3490_2,Yes,PHS
3490_2,Yes,Avante
3490_2,Yes,PRTB
3490_2,Yes,GOV.
3490_2,Yes,MDB
3490_2,Yes,PTC
3490_2,Yes,PSB
3490_2,Yes,PDT
3490_2,Yes,PCdoB
3490_2,Yes,PMN
3490_2,Yes,PRB
3490_3,Yes,PT
3490_3,No,PSDB
3490_3,No,DEM
3490_3,Free,PR
3490_3,Free,PP
3490_3,Free,PTB
3490_3,No,PPS
3490_3,Yes,PV
3490_3,Free,PSC
3490_3,Yes,PSOL
3490_3,Yes,GOV.
3490_3,Yes,MDB
3490_3,Yes,PTC
3490_3,Free,PSB
3490_3,Free,PDT
3490_3,Free,PCdoB
3490_3,Free,PMN
3490_3,Free,PRB
3059,Yes,PSDB
3059,Yes,PFL
3059,Yes,PPS
3059,Yes,PV
3059,Yes,PSOL
3059,Yes,PRB
3059,Yes,GOV.
3059,Yes,MDB
3059,Yes,PT
3059,Yes,PP
3059,Yes,PR
3059,Yes,PTB
3059,Yes,PSC
3059,Yes,PSB
3059,Yes,PDT
3059,Yes,PCdoB
3059,Yes,PMN
3059,Yes,PAN
3059,Yes,PHS
2992,No,MDB
2992,No,PT
2992,Yes,PFL
2992,Yes,PSDB
2992,No,PP
2992,No,PTB
2992,No,PL
2992,No,PSB
2992,Yes,PDT
2992,Yes,PPS
2992,Yes,PCdoB
2992,Yes,PV
2992,Yes,PSOL
2992,Yes,PRONA
2995,Obstruction,PT
2995,Obstruction,MDB
2995,Yes,PFL
2995,Yes,PSDB
2995,Obstruction,PP
2995,Obstruction,PTB
2995,Obstruction,PL
2995,Obstruction,PSB
2995,Yes,PDT
2995,Yes,PPS
2995,Yes,PCdoB
2995,Yes,PV
2995,Yes,PSOL
2995,Yes,PRONA
2995,No,GOV.
2977,Free,MDB
2977,Yes,PT
2977,No,PFL
2977,No,PSDB
2977,Yes,PP
2977,Yes,PTB
2977,Yes,PL
2977,Yes,PSB
2977,No,PDT
2977,No,PPS
2977,Yes,PCdoB
2977,No,PV
2977,No,PSOL
2977,Yes,PSC
2977,No,PRONA
2977,Yes,PTC
2977,Yes,GOV.
2991,No,MDB
2991,No,PT
2991,Yes,PFL
2991,Yes,PSDB
2991,No,PP
2991,No,PTB
2991,No,PSB
2991,Yes,PDT
2991,Yes,PPS
2991,Yes,PV
2991,Yes,PSOL
2991,Yes,PRONA
2991,No,GOV.
2993,Obstruction,PT
2993,Obstruction,MDB
2993,Yes,PFL
2993,Yes,PSDB
2993,Obstruction,PP
2993,Obstruction,PTB
2993,Obstruction,PL
2993,Obstruction,PSB
2993,Yes,PDT
2993,Yes,PPS
2993,Yes,PCdoB
2993,Yes,PV
2993,Yes,PSOL
2993,Yes,PRONA
2943,No,MDB
2943,No,PT
2943,Yes,PFL
2943,Yes,PSDB
2943,No,PP
2943,No,PTB
2943,No,PL
2943,No,PSB
2943,No,PDT
2943,No,PPS
2943,No,PCdoB
2943,No,PV
2943,No,PSOL
2943,No,PSC
2943,Yes,PRONA
2943,No,GOV.
2944,No,MDB
2944,No,PT
2944,Yes,PFL
2944,Yes,PSDB
2944,No,PP
2944,Yes,PTB
2944,No,PL
2944,No,PSB
2944,Free,PDT
2944,No,PPS
2944,No,PCdoB
2944,Free,PV
2944,No,PSOL
2944,No,PSC
2944,No,PRB
2944,No,GOV.
2943_2,No,MDB
2943_2,No,PT
2943_2,Yes,PFL
2943_2,Yes,PSDB
2943_2,No,PP
2943_2,No,PTB
2943_2,No,PL
2943_2,No,PSB
2943_2,Yes,PDT
2943_2,Yes,PPS
2943_2,No,PCdoB
2943_2,No,PV
2943_2,Yes,PSOL
2943_2,Yes,PRONA
2967,No,MDB
2967,No,PT
2967,No,PFL
2967,Yes,PSDB
2967,No,PP
2967,No,PTB
2967,No,PL
2967,No,PSB
2967,No,PDT
2967,No,PPS
2967,No,PCdoB
2967,No,PV
2967,No,PSOL
2967,No,PSC
2967,No,PRONA
5056,Obstruction,PT
5056,Obstruction,MDB
5056,Obstruction,PSDB
5056,Obstruction,PSD
5056,Obstruction,PP
5056,Obstruction,DEM
5056,Obstruction,PDT
5056,Obstruction,PSB
5056,Obstruction,PTB
5056,Obstruction,PSC
5056,Obstruction,PCdoB
5056,Obstruction,PV
5056,Obstruction,PPS
5056,Obstruction,PRB
5056,Obstruction,Solidaried
5056,Obstruction,PSOL
5056,Obstruction,PMN
5056,Obstruction,PR
5056,Obstruction,Avante
5056,Obstruction,PRP
5056,Obstruction,PHS
5056,Obstruction,PSL
5056,Obstruction,PRTB
5072,Obstruction,PT
5072,Obstruction,MDB
5072,Obstruction,PSDB
5072,Obstruction,PP
5072,Obstruction,PSD
5072,Obstruction,DEM
5072,Obstruction,PSB
5072,Obstruction,Solidaried
5072,Obstruction,PROS
5072,Obstruction,PDT
5072,Obstruction,PTB
5072,Obstruction,PCdoB
5072,Obstruction,PSC
5072,Obstruction,PRB
5072,Obstruction,PV
5072,Obstruction,PPS
5072,No,PSOL
5072,Obstruction,PMN
5072,Obstruction,PR
5072,Obstruction,Avante
5072,Obstruction,PRP
5072,Obstruction,PHS
5078,No,PT
5078,Yes,MDB
5078,Yes,PSDB
5078,Free,PP
5078,Free,PSD
5078,Yes,DEM
5078,No,PSB
5078,Yes,Solidaried
5078,No,PDT
5078,No,PROS
5078,Free,PTB
5078,No,PCdoB
5078,Yes,PSC
5078,No,PRB
5078,Yes,PV
5078,Yes,PPS
5078,No,PSOL
5078,Yes,PMN
5078,No,PR
5078,No,Avante
5078,No,PRP
5057,Obstruction,PT
5057,Obstruction,MDB
5057,Obstruction,PSDB
5057,Obstruction,PSD
5057,Obstruction,PP
5057,No,DEM
5057,Obstruction,PSB
5057,Obstruction,PDT
5057,Obstruction,PTB
5057,Obstruction,PSC
5057,Obstruction,PCdoB
5057,Obstruction,Solidaried
5057,Obstruction,PV
5057,Obstruction,PPS
5057,Obstruction,PRB
5057,Obstruction,PSOL
5057,Obstruction,PMN
5057,Obstruction,PR
5057,Obstruction,Avante
5057,Obstruction,PRP
5057,Obstruction,PHS
5057,Obstruction,PSL
5057,Obstruction,PRTB
5070,Yes,PT
5070,No,MDB
5070,No,PSDB
5070,No,PP
5070,No,PSD
5070,No,DEM
5070,Obstruction,PSB
5070,No,Solidaried
5070,Yes,PDT
5070,No,PTB
5070,Yes,PCdoB
5070,No,PSC
5070,No,PPS
5070,Obstruction,PSOL
5070,No,PMN
5070,Yes,PR
5070,Yes,Avante
5070,Yes,PRP
5070,Yes,PHS
5071,No,PT
5071,Yes,MDB
5071,Yes,PSDB
5071,Yes,PP
5071,Yes,PSD
5071,Yes,DEM
5071,No,PSB
5071,Yes,Solidaried
5071,No,PROS
5071,No,PDT
5071,Yes,PTB
5071,No,PCdoB
5071,Yes,PSC
5071,Yes,PRB
5071,Free,PV
5071,Yes,PPS
5071,No,PSOL
5071,Yes,PMN
5071,No,PR
5071,No,Avante
5071,No,PRP
5071,No,PHS
5072_2,Free,PT
5072_2,No,MDB
5072_2,No,PSDB
5072_2,No,PP
5072_2,No,PSD
5072_2,No,DEM
5072_2,Yes,PSB
5072_2,No,Solidaried
5072_2,Yes,PROS
5072_2,Yes,PDT
5072_2,No,PTB
5072_2,Yes,PCdoB
5072_2,No,PSC
5072_2,No,PRB
5072_2,Yes,PV
5072_2,Yes,PPS
5072_2,Yes,PSOL
5072_2,No,PMN
5072_2,No,PR
5072_2,No,Avante
5072_2,No,PRP
5072_2,No,PHS
5078_2,Yes,PT
5078_2,Yes,MDB
5078_2,No,PSDB
5078_2,Yes,PP
5078_2,No,PSD
5078_2,No,DEM
5078_2,Free,PSB
5078_2,No,Solidaried
5078_2,No,PDT
5078_2,Yes,PROS
5078_2,Yes,PTB
5078_2,No,PCdoB
5078_2,Free,PSC
5078_2,No,PRB
5078_2,No,PV
5078_2,No,PPS
5078_2,No,PSOL
5078_2,No,PMN
5078_2,No,PR
5078_2,No,Avante
5078_2,No,PRP
3607_2,Yes,PT
3607_2,Yes,PSDB
3607_2,Obstruction,DEM
3607_2,Yes,PR
3607_2,Yes,PP
3607_2,Yes,PTB
3607_2,Yes,PV
3607_2,No,PPS
3607_2,Yes,PSC
3607_2,Yes,PSOL
3607_2,Yes,MDB
3607_2,Yes,PTC
3607_2,Yes,PSB
3607_2,Yes,PDT
3607_2,Yes,PCdoB
3607_2,Yes,PMN
3607_2,Yes,PRB
16362,Obstruction,MDB
16362,Obstruction,PT
16362,Obstruction,PSDB
16362,No,PSD
16362,Obstruction,PR
16362,Obstruction,PSB
16362,No,DEM
16362,Obstruction,PRB
16362,Obstruction,PDT
16362,No,Podemos
16362,Obstruction,Solidaried
16362,Obstruction,PCdoB
16362,Obstruction,PSC
16362,No,PPS
16362,Obstruction,PHS
16362,Obstruction,PV
16362,Obstruction,PSOL
16362,Obstruction,REDE
16362,Obstruction,PP
16362,Obstruction,Avante
16362,Obstruction,PTB
16362,Obstruction,PROS
16362,Obstruction,PSL
5935,No,PT
5935,Yes,PSDB
5935,Yes,PR
5935,Yes,PSB
5935,Yes,PSD
5935,Yes,DEM
5935,Yes,PRB
5935,No,PDT
5935,Free,Solidaried
5935,No,PCdoB
5935,Yes,PPS
5935,Yes,PV
5935,No,PSOL
5935,Yes,PROS
5935,No,REDE
5935,No,PMB
5935,Yes,GOV.
5935,Yes,PP
5935,Yes,PTB
5935,Yes,PSC
5935,Yes,MDB
5935,Yes,Patriota
5935,Yes,Podemos
5935,Yes,Avante
5935,Yes,PSL
2924,Yes,PT
2924,Yes,MDB
2924,Obstruction,PFL
2924,Obstruction,PSDB
2924,Yes,PP
2924,Yes,PTB
2924,Yes,PL
2924,Yes,PSB
2924,Obstruction,PDT
2924,Yes,PPS
2924,Yes,PCdoB
2924,Yes,PV
2924,Yes,PSOL
2924,Yes,PSC
2924,No,PRONA
2924,Yes,PRB
2924,Yes,GOV.
2924_2,No,PT
2924_2,No,MDB
2924_2,Obstruction,PFL
2924_2,Obstruction,PSDB
2924_2,No,PP
2924_2,No,PTB
2924_2,No,PL
2924_2,No,PSB
2924_2,Obstruction,PDT
2924_2,No,PPS
2924_2,No,PCdoB
2924_2,No,PV
2924_2,No,PSOL
2924_2,No,PSC
2924_2,No,PTC
2924_2,No,GOV.
2921,No,PT
2921,No,MDB
2921,Obstruction,PFL
2921,Obstruction,PSDB
2921,No,PP
2921,No,PTB
2921,No,PL
2921,No,PSB
2921,Obstruction,PDT
2921,No,PPS
2921,No,PCdoB
2921,No,PV
2921,No,PSOL
2921,No,PSC
2921,No,GOV.
529_2,Yes,PSDB
529_2,Yes,PFL
529_2,Yes,PT
529_2,Yes,PPB
529_2,Yes,PTB
529_2,Yes,PDT
529_2,Yes,PPS
529_2,Yes,PST
529_2,Yes,PV
529_2,Yes,PHS
529_2,Yes,GOV.
529_2,Yes,MDB
529_2,Yes,Podemos
529_2,Yes,PSB
529_2,Yes,PCdoB
529_2,Yes,PL
529_2,Yes,PSL
529_3,Yes,PSDB
529_3,Yes,PFL
529_3,Yes,PT
529_3,Yes,PPB
529_3,Yes,PTB
529_3,Yes,PDT
529_3,Yes,PPS
529_3,Yes,PST
529_3,Yes,PV
529_3,Yes,PHS
529_3,Yes,GOV.
529_3,Yes,MDB
529_3,Yes,Podemos
529_3,Yes,PSB
529_3,Yes,PCdoB
529_3,Yes,PL
529_3,Yes,PSL
529_4,Yes,PSDB
529_4,Yes,PFL
529_4,Yes,PT
529_4,Yes,PPB
529_4,Yes,PTB
529_4,Yes,PDT
529_4,Yes,PPS
529_4,Yes,PST
529_4,Yes,PV
529_4,Yes,PHS
529_4,Yes,GOV.
529_4,Yes,MDB
529_4,Yes,Podemos
529_4,Yes,PSB
529_4,Yes,PCdoB
529_4,Yes,PL
529_4,Yes,PSL
1918,Obstruction,PT
1918,Obstruction,MDB
1918,Obstruction,PFL
1918,Obstruction,PSDB
1918,Obstruction,PP
1918,Obstruction,PTB
1918,Obstruction,PPS
1918,Obstruction,PSB
1918,Obstruction,PCdoB
1918,Obstruction,PV
1918,Obstruction,PL
1918,Obstruction,PSL
5269,Yes,PT
5269,Yes,MDB
5269,No,PSD
5269,Yes,PSDB
5269,Yes,DEM
5269,No,PSB
5269,Yes,Solidaried
5269,Yes,PDT
5269,Yes,PCdoB
5269,Free,PSC
5269,Free,PRB
5269,Yes,PV
5269,Yes,PPS
5269,No,PSOL
5269,Yes,GOV.
5269,No,PP
5269,No,PROS
5269,Yes,PR
5269,Yes,Avante
5269,Yes,PRP
5269,Free,PTB
5269,Free,DC
5269_2,No,PT
5269_2,No,MDB
5269_2,No,PSD
5269_2,Yes,PSDB
5269_2,Yes,DEM
5269_2,No,PSB
5269_2,Yes,Solidaried
5269_2,No,PDT
5269_2,No,PCdoB
5269_2,No,PSC
5269_2,No,PV
5269_2,Yes,PPS
5269_2,Yes,PSOL
5269_2,No,PMN
5269_2,No,GOV.
5269_2,No,PP
5269_2,No,PROS
5269_2,No,PR
5269_2,No,Avante
5269_2,No,PRP
5269_2,No,PTB
5269_2,No,DC
710,Yes,PFL
710,Yes,PSDB
710,Yes,MDB
710,Yes,PT
710,Yes,PPB
710,No,PTB
710,Yes,GOV.
710,No,PDT
710,No,PPS
710,No,PL
710,No,PSL
710,Abstention,PSB
710,Abstention,PCdoB
6074,No,PT
6074,Yes,PSDB
6074,Yes,PR
6074,Yes,PSD
6074,Yes,PSB
6074,Yes,DEM
6074,Yes,PRB
6074,Yes,PDT
6074,Yes,Solidaried
6074,Yes,PCdoB
6074,Yes,PPS
6074,Yes,PHS
6074,Yes,PROS
6074,No,PSOL
6074,Yes,PV
6074,Yes,REDE
6074,Yes,PMB
6074,Yes,PP
6074,Yes,PTB
6074,Yes,PSC
6074,Yes,MDB
6074,Yes,Patriota
6074,Yes,Podemos
6074,Yes,Avante
6074,Yes,PSL
405_2,Yes,PFL
405_2,Yes,PSDB
405_2,Yes,MDB
405_2,No,PT
405_2,Yes,PPB
405_2,Yes,PTB
405_2,No,PDT
405_2,Yes,PPS
405_2,Yes,PHS
405_2,Yes,GOV.
405_2,No,PSB
405_2,No,PCdoB
405_2,No,PL
405_2,No,PST
405_2,No,PSL
911,Yes,PT
911,Yes,MDB
911,Yes,PFL
911,Yes,PP
911,Yes,PTB
911,Yes,PSDB
911,Yes,PPS
911,Yes,PSB
911,Yes,PDT
911,Yes,PCdoB
911,Yes,PSC
911,Yes,PV
911,Yes,PRONA
911,Yes,GOV.
911,Yes,PL
911,Yes,PSL
917,Yes,PT
917,Yes,MDB
917,Yes,PFL
917,Yes,PP
917,Yes,PTB
917,Yes,PSDB
917,Yes,PPS
917,Yes,PSB
917,Yes,PDT
917,Yes,PCdoB
917,Yes,PSC
917,Yes,PV
917,Yes,PRONA
917,Yes,GOV.
917,Yes,PL
917,Yes,PSL
1050,No,PT
1050,Obstruction,MDB
1050,Obstruction,PFL
1050,Obstruction,PP
1050,No,PTB
1050,Obstruction,PSDB
1050,No,PPS
1050,No,PSB
1050,No,PDT
1050,No,PCdoB
1050,No,PV
1050,Obstruction,PRONA
1050,No,GOV.
1050,Obstruction,PL
1050,Obstruction,PSL
1051,No,PT
1051,Obstruction,MDB
1051,Obstruction,PFL
1051,Obstruction,PP
1051,Obstruction,PTB
1051,Obstruction,PSDB
1051,No,PPS
1051,No,PSB
1051,Obstruction,PDT
1051,No,PSC
1051,No,PV
1051,Obstruction,PRONA
1051,No,GOV.
1051,Obstruction,PL
1051,Obstruction,PSL
4562,Yes,PT
4562,Yes,MDB
4562,Yes,PSDB
4562,Yes,PSD
4562,Yes,PP
4562,Yes,DEM
4562,Yes,PDT
4562,Yes,PTB
4562,Yes,PSC
4562,Yes,PRB
4562,Yes,PSOL
4562,Yes,PMN
4562,Yes,GOV.
4562,Yes,PR
4562,Yes,Avante
4562,Yes,PRP
4562,Yes,PHS
4562,Yes,PTC
4562,Yes,PSL
4562,Yes,PRTB
4562,Yes,PSB
4562,Yes,PCdoB
4562,Yes,PV
4562,Yes,PPS
4576,Yes,PT
4576,Yes,MDB
4576,Yes,PSDB
4576,Yes,PSD
4576,Yes,PP
4576,Yes,DEM
4576,Yes,PDT
4576,Yes,PTB
4576,Yes,PSC
4576,Yes,PRB
4576,Yes,PSOL
4576,Yes,PMN
4576,Yes,PR
4576,Yes,Avante
4576,Yes,PRP
4576,Yes,PHS
4576,Yes,PTC
4576,Yes,PSL
4576,Yes,PRTB
4576,Yes,PSB
4576,Yes,PCdoB
4576,Yes,PV
4576,Yes,PPS
5662_5,No,PT
5662_5,Yes,PSDB
5662_5,Yes,PR
5662_5,Yes,PSD
5662_5,No,PSB
5662_5,Yes,DEM
5662_5,Yes,PDT
5662_5,Yes,Solidaried
5662_5,No,PCdoB
5662_5,Yes,PROS
5662_5,No,PPS
5662_5,Yes,PV
5662_5,No,PSOL
5662_5,Free,GOV.
